giniIndex,percentNoWeb,meanHouseholdSize,percentHsEdu,percentBachelorsEdu,perCapitaIncome,uninsuredRate,ueRate,percentArmedForces,percentEnglishOnly,medianAge,percent65andOlder,percentHigherEd,y,x
.64810002,39.208172,2.8399999,72.300003,8,35472,14.9,2.7397261,0,100,40.700001,19.5,5.2783108,14.9,35472
.45140001,36.824696,2.5699999,78.900002,15.6,20064,9.5,10.614909,0,99.252167,44,19.799999,4.9057732,9.5,20064
.34869999,23.214285,2.1900001,80,1.5,22367,2.9000001,0,0,98.17881,42.799999,17,4.6357617,2.9000001,22367
.42050001,45.974957,2.46,82.599998,13.6,12732,16.700001,16.533333,0,100,21.4,10.1,33.947681,16.700001,12732
.403,27.906977,2.97,81.900002,23.9,24998,6.5,3.2258065,0,95.821724,30.6,12.3,2.7855153,6.5,24998
.52689999,56.18705,2.27,78,11.6,23109,12.5,8.2432432,0,99.897537,44,16.5,4.9521856,12.5,23109
.47850001,44.078949,2.27,72.900002,17.4,20240,17.1,5.7873487,0,97.1604,43.700001,21.4,8.2885647,17.1,20240
.4201,29.476351,2.6400001,82.800003,6.5,15057,11.5,19.618528,0,97.057808,40.5,12.3,3.1844928,11.5,15057
.41010001,52.724358,2.3,71.800003,10.8,21476,23.9,9.8092642,0,100,48.299999,25.799999,1.5010722,23.9,21476
.47490001,32.279068,2.6800001,82.800003,11.5,20848,28.9,16.677275,0,100,33.799999,11.8,10.637523,28.9,20848
.44960001,40.706909,2.6099999,77.300003,16.6,19336,13.7,9.9293289,0,98.841515,40,15.7,2.6870475,13.7,19336
.46619999,44.064384,2.7,72.599998,12.2,20897,4.5999999,10.281923,0,99.199997,36.799999,16.1,3.04,4.5999999,20897
.48500001,35.18359,2.5799999,75.099998,14.5,21819,12.1,11.910251,0,98.535034,37.200001,17.6,4.0198159,12.1,21819
.4966,27.628048,2.48,85.400002,23.799999,18918,17.5,14.881007,.31652123,96.46656,31.200001,10.9,15.694885,17.5,18918
.49160001,12.387021,2.6500001,92.599998,47.099998,32075,11,8.2150192,1.0609835,95.187904,33.700001,13.3,12.744638,11,32075
,,,100,100,3849,14.5,26.694916,0,88.728767,19.799999,0,100,14.5,3849
.42789999,52.350815,2.47,65.800003,13.3,16656,22,7.4977417,0,100,41.900002,14.8,2.5719769,22,16656
.44479999,37.162163,2.4200001,83.400002,11.6,20187,15,5.0376649,0,100,41,18.1,3.1688643,15,20187
.44310001,38.669239,2.6400001,84.5,10.1,19460,11.4,16.192026,0,100,43.700001,19.9,7.4452004,11.4,19460
.47909999,33.649933,2.5999999,73.5,3.3,15782,17.799999,17.636364,2.1796565,99.34462,38.5,14.700001,.81922448,17.799999,15782
.39770001,20.528231,2.74,86.699997,15.6,23555,14.7,7.8901539,.26424795,97.643402,42.700001,19.9,5.131886,14.7,23555
.58819997,48.032787,2.55,81.400002,11.4,23894,21.799999,7.1216617,0,98.654106,37.200001,18.9,2.1534321,21.799999,23894
.44229999,34.554333,2.8499999,81.099998,18,18132,11.5,10.281797,0,98.257057,35.799999,15.7,3.9244349,11.5,18132
.51069999,40.17984,2.54,79.199997,14.4,19701,17.1,9.0527582,0,97.507347,39.5,18,4.1671991,17.1,19701
.50089997,41.151016,2.6400001,77.699997,21.9,21787,10.6,6.8094873,0,96.841003,36.599998,18.6,9.5334034,10.6,21787
.44150001,30.225824,2.4300001,85.300003,19.6,19236,11.2,4.2236762,1.4605067,99.444588,42.299999,20.1,3.7869225,11.2,19236
.50480002,49.153629,2.6199999,78.900002,19.299999,17828,13.5,12.176394,0,94.52076,34.5,14.9,4.7531991,13.5,17828
.46489999,43.504379,2.7,86.699997,17.299999,23943,13.3,5.7045593,0,96.394836,39.400002,15.7,3.8919935,13.3,23943
.41209999,35.650887,2.47,71.300003,7.5,12852,12.3,10.095846,0,98.721146,38.5,9.6000004,2.3705552,12.3,12852
.4716,32.234474,3.0799999,78.800003,12.5,21790,15.8,8.2956839,0,96.371613,36.5,15,3.891547,15.8,21790
.47409999,34.705563,2.72,76.699997,11,17043,22.4,16.990154,0,99.134933,40.5,16.700001,3.0171959,22.4,17043
.419,30.56872,2.51,87.599998,14.8,18808,15.9,3.7199125,0,99.304863,44.700001,10.1,2.6812315,15.9,18808
.35170001,47.264076,2.8299999,79.400002,11.2,18798,15.3,4.7715054,0,82.95694,35.099998,14.3,3.1918097,15.3,18798
.2974,54.152824,2.1600001,70.300003,0,25221,17.200001,19.742489,0,100,34.5,36.800003,0,17.200001,25221
.43720001,34.152332,2.73,83.900002,6.1999998,19067,17.200001,11.614173,0,98.957344,42.299999,14,3.6966825,17.200001,19067
.4131,41.525425,2.6600001,84.900002,21.299999,23386,6.5,3.8002172,0,98.980843,50.799999,18.700001,1.304525,6.5,23386
.39390001,19.924862,2.8800001,90.099998,26.4,23781,9.8999996,6.7669945,.21022692,97.275391,36.099998,13.900001,6.6474419,9.8999996,23781
.43380001,23.529982,2.5799999,82.5,13.9,21088,14.5,11.267365,.29391924,98.187447,39.099998,16.200001,3.6773572,14.5,21088
.45390001,28.580902,2.3499999,84,15.3,22808,14.6,8.3124876,0,97.396889,42.799999,17.699999,12.355993,14.6,22808
.49149999,52.802223,2.3,78.5,14.8,14994,15.1,15.822784,0,99.917442,44.400002,23.299999,4.0866871,15.1,14994
.41999999,22.623344,2.5599999,90.300003,27,25927,15.3,6.2831993,.11966494,97.801201,38.900002,13.8,3.3105493,15.3,25927
.4664,30.598053,2.76,80.900002,13,20915,17.1,7.9474773,0,99.827194,37.5,15.1,4.9581285,17.1,20915
.48980001,50.735294,2.47,85.400002,17.200001,25313,10.3,4.3333335,0,99.688477,46.5,20.200001,2.3364487,10.3,25313
.56830001,56.809814,2.23,80.900002,12.5,15975,16.9,16.645161,0,98.613518,40.599998,7,4.0439053,16.9,15975
.41139999,46.47002,2.6099999,89.099998,18.1,19209,19.700001,.55248618,0,98.657982,37.200001,15.7,3.5721333,19.700001,19209
.4603,33.878731,2.8,84,14.4,25374,7.0999999,6.1168385,.091785222,99.566628,33.599998,12.5,3.5030696,7.0999999,25374
.46509999,34.501846,2.76,73.900002,8,19692,21.1,7.3426576,0,99.329857,34.099998,10.4,5.4355922,21.1,19692
.38350001,20.240643,2.8499999,88.699997,25,23859,13.5,6.1693549,.43478259,97.01371,34.900002,10.9,4.8755713,13.5,23859
.48840001,30.633656,2.5699999,75.400002,8.3000002,22135,14.1,7.4235806,1.3586956,98.617508,42,17.1,.88752347,14.1,22135
.46919999,39.692959,2.4200001,77.800003,12.8,15152,24.700001,16.688488,4.3159795,91.294579,32.799999,13,6.8266563,24.700001,15152
.435,18.719837,2.7,89.199997,23.5,23567,17.299999,9.7371359,1.5222424,93.244415,33.200001,10.8,5.8354688,17.299999,23567
.4589,21.559322,2.2,90.800003,29.299999,26457,13.8,5.8670678,2.175245,96.043854,40.5,19.9,5.204412,13.8,26457
.42019999,22.840956,2.3599999,85.5,20.9,21825,18.5,9.7395697,0,95.284752,40.400002,17,4.4213104,18.5,21825
.39070001,8.9957571,2.3199999,96.900002,38.299999,34050,7.0999999,7.9852233,1.2017804,93.191925,49.900002,27.700001,6.9986029,7.0999999,34050
.46990001,35.404282,2.3699999,78.599998,17.5,18873,22.9,8.7719297,2.6497335,83.799393,35,14.8,4.3586712,22.9,18873
.465,27.228722,2.3099999,87.099998,23.700001,22718,19,10.734603,4.3146462,90.219513,35.700001,13.7,7.6797285,19,22718
.3831,16.640759,2.72,88.400002,23.1,25178,13.5,8.0708876,1.6915107,88.990501,37,12.900001,5.4960098,13.5,25178
,,,100,32.799999,14889,,0,96.421844,92.128059,20.4,0,85.235405,,14889
.34060001,21.125694,2.4300001,91.5,17.700001,20498,17,7.0328755,3.2057226,90.763138,36.599998,15.200001,4.3875084,17,20498
.41280001,25.667583,2.72,86.900002,21,23331,10.6,6.7651324,0,94.340698,37.5,13.9,6.4405489,10.6,23331
.43079999,28.049536,2.3900001,79.5,13.5,24034,21.799999,8.3287821,0,97.271988,44.700001,17.1,4.6824102,21.799999,24034
.41370001,15.425918,2.5699999,90,21.700001,24911,12.1,8.4238472,1.9706559,94.138458,41,15,5.0359712,12.1,24911
.35780001,21.695761,3.1199999,85.5,11,23334,6.9000001,4.3343654,1.713062,98.878273,31.299999,11,8.2675533,6.9000001,23334
.43489999,25.113087,2.8099999,86.5,9.3999996,23345,17,10.709046,.13034232,99.004684,42.799999,15.7,4.8009367,17,23345
.50779998,35.927795,2.5999999,86,15.3,22715,15.6,11.255487,.052397169,97.122856,44.299999,19.4,7.0159245,15.6,22715
.4118,14.34467,2.8199999,93,33.200001,27881,13.3,5.1105528,.73431021,92.501411,36.700001,13.6,7.3828936,13.3,27881
.3897,22.164791,2.9000001,86.900002,18.9,25034,13.1,9.2550793,.59615511,96.271942,39.200001,14,5.3608246,13.1,25034
.52249998,33.697765,2.51,85.099998,17.9,26051,17,9.5847969,.35946196,93.716461,38.799999,16,6.1274271,17,26051
.45860001,17.872911,2.5599999,84.199997,24.299999,27224,13.2,8.1779299,.13694878,97.188751,43.799999,17.5,5.5043702,13.2,27224
.44960001,17.202269,2.79,73.099998,6.0999999,20441,16.5,10.02994,0,98.939926,42.599998,16.200001,3.3215547,16.5,20441
.47350001,31.519199,2.55,83.699997,17.299999,26140,12.3,4.8317513,.52814245,99.206352,43.900002,17,7.0881224,12.3,26140
.4005,16.201717,2.6199999,83.800003,15.3,23082,19.9,9.3950424,.57300931,98.821098,41.099998,14,4.1046381,19.9,23082
.43869999,29.409246,2.5,79.800003,16.299999,22945,22.1,9.6507025,.65746218,97.590576,39.099998,14.3,3.6766019,22.1,22945
.41620001,33.256618,2.9000001,80,12.3,17501,14.6,7.8867102,.36487758,98.851616,37.099998,14,3.9790471,14.6,17501
.46959999,33.997219,2.54,83.699997,15.5,20372,18,9.5302792,.26960498,84.762634,34.299999,10.599999,4.2017612,18,20372
.4774,36.146008,2.6400001,88,16.9,20293,13.8,7.2587719,.090661831,98.383133,36.5,16.299999,5.2760968,13.8,20293
.447,42.594677,2.6400001,85.599998,11.5,22883,12.5,7.6476612,0,100,42.5,13.900001,4.6639028,12.5,22883
.53469998,28.181818,2.1800001,71.300003,17.4,18494,16.799999,13.804714,0,95.631065,30.200001,16.5,6.3106794,16.799999,18494
.5212,45.153847,2.47,74.599998,8.8000002,14960,21,9.654562,0,98.985413,41.099998,18,.12682308,21,14960
.40099999,50.252525,3.55,51,10.4,11301,16,16.086956,0,99.847679,42.599998,20.4,2.7418127,16,11301
.2516,71.25,2.79,64.599998,29.6,8751,38.099998,0,0,95.067268,34.900002,29.1,0,38.099998,8751
.48649999,48.840687,2.3699999,77.300003,8.8999996,19803,10.3,7.4593797,0,97.897278,45.5,15.3,5.2051015,10.3,19803
.417,50.674374,2.27,79.199997,8.8999996,21193,19.299999,5.7990561,0,100,47,24.799999,3.3283803,19.299999,21193
.4285,60.91127,3,76.300003,14.7,13165,23.700001,12.735849,0,100,34.299999,15.4,4.9436255,23.700001,13165
.47639999,41.802494,2.49,80.800003,12.9,19148,16.200001,8.0851068,0,97.92981,47.599998,25.799999,4.3966875,16.200001,19148
.37239999,17.596567,2.8399999,97.699997,17.799999,28194,19.1,8.3870964,0,99.67897,35.599998,14.099999,6.7415729,19.1,28194
.49590001,41.602718,2.5799999,81.599998,15,17688,13.3,5.5092025,0,96.710495,36,15.1,5.1333089,13.3,17688
.48390001,46.579376,2.53,76,12.2,16234,18.5,8.4810562,0,97.524879,41.5,16.4,3.6275537,18.5,16234
.50330001,30.056711,2.4100001,85.599998,21.1,29674,13.8,7.4866309,0,99.025345,47.400002,24.5,3.8596492,13.8,29674
.53799999,43.838383,2.5699999,79.699997,15.1,23209,15.1,7.6287656,.27652088,99.211128,41.400002,17.799999,4.2765207,15.1,23209
.51700002,50.324677,2.73,75.800003,6.8000002,16046,37.099998,10.588235,0,96.235886,40,18.799999,4.0150566,37.099998,16046
.5862,47.043011,2.03,80.599998,22.299999,19834,23.1,17.271156,0,96.94915,52.5,26.1,2.9830508,23.1,19834
.51410002,34.877384,2.6400001,73.400002,15.1,20065,16.799999,7.8415523,0,100,43.599998,15.3,2.2295322,16.799999,20065
.4675,37.295082,2.24,93.199997,9.6999998,20678,12.5,0,0,100,49.5,19.5,4.5368619,12.5,20678
.4587,50.133808,2.96,85.699997,13.9,18135,18.1,12.431156,0,99.058136,35.900002,11.8,3.6700227,18.1,18135
.4673,36.177475,2.5799999,87.199997,14.9,21626,6.9000001,4.7565117,0,99.224052,38.599998,14.599999,.38797283,6.9000001,21626
.38150001,55.289421,2.8900001,89,6.5999999,19432,7,9.2013893,0,99.380325,35.599998,17.4,3.0983734,7,19432
.48930001,40.218304,2.8399999,83.400002,20.299999,19152,13.8,16.130558,0,96.475365,35.599998,15.5,7.22194,13.8,19152
.56919998,43.655743,2.5799999,78.099998,10.8,19752,19.700001,5.5321488,0,98.133751,39.200001,17.200001,4.4118853,19.700001,19752
.3827,46.913582,2.3800001,83.699997,27.299999,16724,10.9,0,0,100,39.200001,16.700001,10.362695,10.9,16724
.49380001,49.327957,2.73,72.099998,18.9,11775,16,12.651515,0,99.91584,34.900002,15.5,2.88239,16,11775
.5431,39.636646,2.3800001,77.800003,19.4,20362,19.5,17.984121,.44148037,94.46434,37.299999,15.5,10.92478,19.5,20362
.44999999,24.061941,2.6600001,85.5,20.6,21650,13,10.278149,.26134342,96.74279,37.200001,15.2,7.478662,13,21650
.4152,12.745448,2.46,90.800003,34.200001,26143,11.2,10.900398,7.7008619,93.186432,33,13.5,7.6340055,11.2,26143
.47830001,39.586208,2.47,78.800003,17.700001,21360,10.8,5.8437562,0,99.525192,40.900002,18,3.8081396,10.8,21360
.47170001,39.210346,2.3199999,84.199997,23.4,23661,6.3000002,13.749114,.135318,99.123871,51.200001,25,7.8851962,6.3000002,23661
.42210001,33.913044,2.05,81,3.2,14098,19.9,11.111111,0,100,37.700001,8.7999992,3.271028,19.9,14098
.3624,50,4,86.099998,28.700001,16665,12.9,0,0,100,56.400002,17.5,0,12.9,16665
.52960002,48.481564,2.5599999,71.199997,16.799999,17852,14.4,20.3125,0,98.383369,40.200001,18.799999,3.187067,14.4,17852
.39030001,15.431784,2.6800001,86.800003,22.200001,28189,5,4.0551839,1.2769154,96.310562,41,12,4.2975879,5,28189
.33109999,22.277227,2.74,85.199997,19.6,19588,15,7.9462104,0,99.628716,36.900002,9.6000004,9.405941,15,19588
.50569999,38.28756,2.46,73.5,21.799999,21138,7.4000001,10.494753,0,94.986069,41.200001,15.1,5.5013928,7.4000001,21138
.47839999,39.437271,2.5,81.5,14.9,18459,15,13.268765,0,99.524353,43,20.699999,3.5388129,15,18459
.36050001,32.993198,3.1400001,69.599998,16.1,18667,6,1.4367816,0,100,38.099998,12.8,2.5432351,6,18667
.47780001,33.123028,2.6800001,86,20.799999,25119,12.4,13.601419,0,95.924866,41.799999,16.700001,4.8710604,12.4,25119
.435,45.075756,2.02,82.900002,19,22942,9.3999996,10.06993,0,99.743263,51.299999,22.299999,4.5571246,9.3999996,22942
.41350001,42.393509,2.5899999,82.199997,16.799999,18667,13.9,2.3593466,0,99.311531,41,12.1,5.8950086,13.9,18667
.4736,28.81041,2.8599999,83.300003,16.799999,21074,9.1999998,15.332197,.16570008,99.926636,35.799999,19.1,6.7498164,9.1999998,21074
.47389999,29.887054,2.5999999,88.300003,16.799999,20115,10.9,8.8979588,0,99.463715,35.099998,12.5,6.1851983,10.9,20115
.42019999,43.597561,2.1099999,80.699997,19,26846,10.1,18.681318,0,100,50.599998,23.299999,2.366864,10.1,26846
.41389999,69.776611,2.55,71.400002,16.6,15662,11.2,10.752688,0,96.056183,41.599998,17.700001,6.9151812,11.2,15662
.53909999,19.670923,2.5599999,88.599998,45,22416,11.2,9.2303286,.11498658,93.824791,26.299999,10.4,30.393099,11.2,22416
,0,,100,0,,0,,0,100,,100,0,0,
,0,3.3199999,100,54.299999,4452,5.1999998,17.070358,0,96.979866,19.5,0,97.885902,5.1999998,4452
.33160001,27.546072,2.97,79.099998,16.700001,25553,12.7,7.3631215,0,98.647163,35.900002,11.8,8.33638,12.7,25553
.3725,41.176472,2.05,73.699997,10.9,20289,15,3.8596492,0,91.23867,52.700001,18.299999,1.2084593,15,20289
.39379999,42.257599,2.1500001,84.5,17.200001,21694,11.8,5.5873923,0,97.314491,48.599998,20.5,5.5830388,11.8,21694
.3075,22.222221,2.5599999,88.400002,34.799999,27436,13,0,0,100,33.799999,12,14.606742,13,27436
.47490001,42.088093,2.6800001,80.199997,7.4000001,15594,10.4,11.05919,0,99.471947,40.599998,18,9.9009905,10.4,15594
.48969999,32.398903,2.54,80.800003,20,20029,12.4,9.6702976,.24732727,98.467789,39.299999,17.799999,7.0548263,12.4,20029
.463,40.32,2.3,77.400002,15.9,23631,15.3,13.02578,0,99.63504,49.900002,14.3,1.1678832,15.3,23631
.5226,38.916878,2.8199999,76,18.1,19565,17.700001,19.200001,0,96.991066,37.400002,12.6,6.7700987,17.700001,19565
.45559999,53.769558,2.9100001,72.699997,7.4000001,16121,16.4,6.0301509,0,95.242966,35.299999,13.5,4.7570333,16.4,16121
.51109999,40.999184,2.5899999,80.199997,11.7,15878,18.6,11.845449,.27997565,98.79895,34.900002,12,4.6023417,18.6,15878
.52350003,44.413792,2.3800001,81.800003,21.200001,24332,19.6,3.0245297,.7183733,93.826904,42.099998,19.4,5.3630023,19.6,24332
.47319999,40.646423,2.54,80.5,17.5,18594,17.700001,8.2968063,0,98.167366,39.900002,18.1,5.5383372,17.700001,18594
.50269997,57.923496,2.8900001,87.800003,24.6,15365,31,4.5454545,0,97.400002,46.900002,10.4,7.4000001,31,15365
.46540001,41.241684,2.4300001,82.199997,12.5,21299,8.5,3.908046,0,99.036606,44.599998,15.7,4.3352599,8.5,21299
.4743,51.592358,2.21,60.700001,17.4,15674,17,5.1546392,0,100,56.400002,34.900002,1.2195122,17,15674
.50400001,20.682863,2.9100001,76.400002,15.1,22758,17.6,4.8757172,.54380667,91.102562,35.5,11.7,3.5128205,17.6,22758
.45860001,31.849056,2.77,76.400002,13.9,19300,18.700001,8.9418077,0,86.115341,36.700001,16.799999,5.4769678,18.700001,19300
.45089999,41.412014,2.55,85,9.1000004,17529,23.6,2.1782179,0,98.495575,42.799999,15.2,4.5132742,23.6,17529
.43650001,53.763439,2.47,85.400002,11.2,15264,10.4,0,0,100,65.5,51.299999,0,10.4,15264
.4835,53.728951,2.3900001,79.599998,9.6999998,20183,12.3,5.7744832,0,99.651505,44.400002,21.700001,2.212929,12.3,20183
.55549997,32.76836,2.48,73,11.9,19618,19.700001,8.21492,0,96.479874,42,20,4.6125836,19.700001,19618
.5431,70.779221,2.1300001,79.699997,17.200001,22267,19.4,6.1320753,0,90.205368,48.700001,30,2.6856241,19.4,22267
.47420001,27.834007,2.6500001,76.300003,10.3,17490,20.9,10.753623,0,98.70079,39.5,16.799999,5.8136482,20.9,17490
.52710003,38.222801,2.54,85.300003,15,22083,19.5,6.0360041,0,97.699165,44.099998,21.700001,4.1627874,19.5,22083
.4869,38.940399,2.28,75.699997,10,14664,18.700001,10.777385,0,96.532845,42.099998,21.799999,3.5279806,18.700001,14664
.4919,36.822659,2.3,77.900002,8.6000004,15115,18.9,25.806452,0,99.006073,46,26.700001,1.4356709,18.9,15115
.46520001,47.701736,2.24,71.599998,9.1000004,19335,19.1,11.668612,0,96.486229,50.5,30.5,3.3238366,19.1,19335
.43579999,37.659035,2.54,84.199997,19.299999,20484,9.5,10.022779,0,100,37.799999,18.6,5.4083886,9.5,20484
.49340001,56.367432,2.3,73.199997,7.5,13907,18.9,13.333333,0,99.404762,45,19.799999,2.579365,18.9,13907
.43799999,45.663715,2.46,85,11.4,22551,13.6,7.7348065,0,97.35099,46.599998,27,5.2980132,13.6,22551
.5043,18.055555,2.52,71.900002,4.0999999,6872,23.9,8.2733812,0,86.409035,37.400002,5.3000002,3.4303083,23.9,6872
.43180001,12.437811,3.03,83.099998,9.8000002,10461,33.5,26.28866,0,93.272728,48,31.000002,3.6363637,33.5,10461
.46129999,56.064358,2.6300001,71,7.5999999,18916,19,3.3333333,0,95.843521,40.700001,15.2,4.7432761,19,18916
.39899999,46,2.03,75.5,12.9,18916,17.1,5.1282053,0,98.630135,53.400002,37.299999,1.7123288,17.1,18916
.2017,3.125,2.5899999,85.099998,23.4,23066,0,0,0,98.75,27.799999,15.599999,0,0,23066
.50300002,37.337193,2.47,78.800003,11.2,21155,15.2,11.141304,0,95.543671,39.299999,21.5,3.7433155,15.2,21155
.44859999,28.881989,2.8099999,82.400002,10.4,21558,23.299999,10.589727,0,98.164879,43.200001,19.5,3.4443817,23.299999,21558
.36179999,15.214867,2.3900001,87.900002,24.6,35477,12.2,1.369863,0,100,45.700001,12.3,1.7725259,12.2,35477
.47319999,17.123878,2.5599999,91.300003,18.9,29565,5.5,5.9417706,0,97.089729,36.400002,14,5.1922731,5.5,29565
.42379999,19.144384,2.45,82.099998,10.5,24304,6.1999998,12.807881,0,99.817558,41,17.6,3.9908781,6.1999998,24304
.221,41.81818,3.5799999,86.699997,7.0999999,20155,0,0,0,100,12,19.299999,0,0,20155
.44319999,33.283245,2.55,77.300003,13.3,25601,5.1999998,7.2891564,0,99.815155,45.599998,15.8,4.6210723,5.1999998,25601
.4984,32.894737,2.3900001,84.5,8.5,23592,4.6999998,9.4907408,0,99.657928,43.900002,12.900001,2.7366021,4.6999998,23592
.40979999,0,4.1900001,91.099998,43.200001,21692,0,0,0,98.571426,16.9,7.3000002,1.5584415,0,21692
.4034,28.393782,2.5899999,87,15,25252,4.9000001,3.5714285,0,96.436333,38.799999,17.5,5.823555,4.9000001,25252
.3714,49.444443,2.6300001,87.300003,5.5999999,18115,9.6999998,0,0,100,42.599998,15.9,3.5864978,9.6999998,18115
.35319999,19.968636,2.6500001,91.099998,18.5,28174,4,4.7934527,0,99.252029,42.099998,14.2,3.9268646,4,28174
.377,7.1480145,3.05,94.699997,45.200001,39497,3.7,3.2018397,.38294935,94.831291,39.599998,12.2,4.8087978,3.7,39497
.50029999,33.311256,2.4100001,81.300003,7.4000001,23343,14.4,12.5,0,92.432434,41.099998,16.4,2.2759602,14.4,23343
.42950001,38.028168,2.4200001,90.900002,12.1,30383,9.3000002,4.4943819,0,100,55.599998,39,6.395349,9.3000002,30383
.39919999,8.1504698,3.1600001,91.800003,32.599998,32888,6.9000001,1.3574661,0,92.50264,49.400002,22.1,5.0686378,6.9000001,32888
.3536,3.8812785,2.77,95.599998,45.599998,45012,2.0999999,2.4774776,0,98.935936,41.299999,10.9,4.5168295,2.0999999,45012
.31259999,0,2.3199999,100,81.800003,181689,0,11.764706,0,65.909088,50.5,31.799999,0,0,181689
.38370001,2.8154328,3.1800001,98,58.5,44736,1.6,1.908397,0,97.092827,37.099998,9.1000004,5.5763345,1.6,44736
.4226,12.418038,2.8199999,89.599998,25,27717,6,4.4938636,.22936924,95.809502,38.700001,12.1,4.9150457,6,27717
.4765,30.00197,2.4300001,80.699997,16.1,22558,9.1000004,9.8692036,0,96.631165,40.400002,16.4,3.8312278,9.1000004,22558
.208,42.666668,2.79,74,8.3999996,17088,0,0,0,100,31.700001,17.299999,0,0,17088
.4041,40.612244,2.76,77.900002,7.5,19269,5.6999998,11.130284,0,98.41333,39.799999,13.8,4.1253471,5.6999998,19269
.4059,33.834587,2.5599999,87.199997,15.8,20950,10.9,.55555558,0,100,44.599998,19.9,4.7169809,10.9,20950
.57020003,26.612904,1.08,90.099998,25.299999,35231,0,0,0,100,81.599998,94.5,0,0,35231
.46270001,26.339869,2.21,83.800003,12.2,29872,11.8,7.7441077,0,99.502335,45.799999,15.8,2.7993779,11.8,29872
.3574,19.565218,2.3099999,81.800003,10,30344,10.8,9.9671412,0,97.338654,46.299999,8.6999998,.59880239,10.8,30344
.3761,13.009079,2.6199999,91.400002,18.200001,29104,4.5,5.4054055,.089399748,98.923889,37.200001,12.9,4.4663844,4.5,29104
,,,100,84.699997,2292,14.5,,0,100,82.599998,75.300003,0,14.5,2292
,,,64,32.400002,10319,0,0,0,100,77.900002,99.900002,0,0,10319
.44659999,35.363789,2.6900001,76,7.5999999,17049,8.3000002,9.2675638,0,100,41.5,21.5,.59093893,8.3000002,17049
.4084,30.42754,2.4200001,86.300003,10.6,23312,10.5,7.0242052,.17162472,99.073395,42,13.6,3.8039503,10.5,23312
.40939999,34.951458,2.49,83.900002,21.700001,23440,2.0999999,0,0,100,41.400002,11,9.3117409,2.0999999,23440
.32609999,29.69697,2.6900001,90.5,14,27382,5.9000001,3.9033458,0,92.787994,42.299999,14.4,3.2429817,5.9000001,27382
.53070003,4.4742727,2.47,92.699997,37.299999,43650,4.9000001,4.9710984,0,97.010872,45.099998,19.700001,8.6654587,4.9000001,43650
.36070001,36.633663,2.3299999,79.199997,11,24417,7.5999999,3.6806343,0,99.580376,39.900002,16.1,.96836668,7.5999999,24417
.38999999,25.641026,2.1800001,97.5,35.400002,22384,7.0999999,0,0,100,69.900002,63.5,0,7.0999999,22384
.486,3.0422699,2.74,98.699997,67.300003,72408,1.9,4.3779979,0,92.792892,45,17,5.6079955,1.9,72408
.39700001,21.875,2.48,84.099998,4.0999999,25679,4.6999998,7.8039927,0,98.724762,45.299999,12.7,4.9946866,4.6999998,25679
.37220001,55.855854,2.2,82.5,2.9000001,26030,5.3000002,13.970589,0,100,50.299999,22.099998,3.6885245,5.3000002,26030
,,,87.099998,0,3448,,,0,98.679871,35.299999,0,14.851485,,3448
.4337,20.597469,2.7,85.099998,22.6,27825,10.8,4.8681417,.10210159,89.90696,37.5,14.3,4.7015953,10.8,27825
.49900001,11.509636,2.71,92.099998,36.099998,40899,9.3000002,5.3988996,.18173558,89.202332,34.400002,12.3,7.7237353,9.3000002,40899
.44119999,20.475113,2.77,88.599998,9.1999998,29428,7.3000002,3.8404727,0,98.927956,47.799999,14.1,2.186964,7.3000002,29428
.40709999,27.774235,2.5999999,87.099998,19.5,22355,6.8000002,6.7294116,0,96.440742,39.900002,17,6.739871,6.8000002,22355
.29980001,0,3.3800001,88.099998,19,23844,19.700001,7.7253218,0,100,34.900002,1.9,13.833992,19.700001,23844
.4188,14.573481,2.6900001,89.400002,20.5,30709,6.8000002,5.4270244,0,95.29644,40.799999,13.6,4.9145737,6.8000002,30709
.4131,36.363636,2.1600001,80.699997,11.5,26142,8.3000002,5.3045187,0,97.587128,41.900002,18.6,1.9660411,8.3000002,26142
.40290001,22.84153,2.49,84.5,16.4,29728,9.1999998,3.0008826,0,89.387756,50.5,24,2.8117914,9.1999998,29728
.336,18.939394,2.55,77.699997,13.6,28373,3,0,0,97.878784,53.400002,20.9,4.242424,3,28373
.46309999,40.314137,2.45,69.300003,13.4,24086,13.3,4.0630183,0,89.960716,43.099998,17.299999,2.837189,13.3,24086
.46079999,26.068377,2.1800001,80,13.6,28275,14.1,19.639278,0,99.242424,44.700001,14.1,4.3290043,14.1,28275
.38460001,15.558344,2.8900001,85.099998,10,28315,10.8,7.9491258,0,98.141594,42.799999,8.6000004,3.5840707,10.8,28315
.38929999,19.272648,2.5999999,87.800003,21,25308,7.3000002,7.6936316,.73170733,98.324265,41.700001,15.5,4.007947,7.3000002,25308
.4039,19.328859,2.6300001,85.5,9.1999998,27033,4.1999998,3.433923,0,99.220779,50.900002,16,3.7922077,4.1999998,27033
,100,2,100,0,,0,0,0,100,,0,0,0,
.45789999,29.431438,2.53,84.400002,4.8000002,19830,6.5999999,4.0518637,0,99.114441,40.599998,16.1,2.8610353,6.5999999,19830
.45120001,37.280701,2.27,77.699997,12.9,24694,1.9,6.6666665,0,97.081711,49.799999,25.299999,8.9494162,1.9,24694
